customer_id,name,gender,age,country,signup_date,customer_tier,months_since_signup,churned,CLV,next_purchase_prob,total_spent,weekly_visits,session_time_minutes,page_views,app_opens,num_promotions_responded,high_spender,high_engagement
4679,Anthony Jones,M,37,EU,2020-05-23,Silver,43,True,176.3087270519858,0.4339926448746763,651.87,6,17.13,24.0,7,1,False,False
4680,Leah Rodriguez,F,35,EU,2021-08-17,Gold,28,True,240.7178095676564,0.3169761787315293,827.35,7,21.12,21.0,8,1,False,False
4681,John Ward,F,32,USA,2022-12-17,Silver,12,False,114.22153911897588,0.528078102785035,659.52,3,29.37,9.0,2,1,False,False
4682,Deborah Garza,M,26,USA,2023-06-15,Silver,6,False,167.61535531915226,0.2645453340867374,295.62,10,17.89,40.0,10,0,False,False
4683,Rebecca Miller,F,38,Other,2023-07-27,Bronze,5,False,112.8571717408104,0.5421692238932163,359.94,3,6.88,6.0,3,0,False,False
4684,Matthew Carroll,M,48,USA,2019-07-21,Silver,54,True,139.74932470283002,0.5705240702911591,806.43,6,9.49,24.0,6,0,False,False
4685,Lynn Smith,F,27,Asia,2021-04-10,Silver,33,True,139.557992107477,0.4010720851427738,479.37,8,16.92,32.0,6,1,False,False
4686,Michael Jackson,M,22,USA,2021-06-16,Bronze,30,True,93.59866675126491,0.2745297027538365,311.8,5,13.91,10.0,6,0,False,False
4687,Sharon Hicks,M,21,USA,2023-10-05,Silver,2,False,123.61679507046472,0.7442401838731547,684.45,9,21.58,18.0,10,0,False,False
4688,Abigail Mills MD,F,24,USA,2021-03-28,Silver,33,True,108.58730941750667,0.4197790738915697,322.98,11,11.53,44.0,13,0,False,False
4689,Paula Lopez,F,35,EU,2020-05-02,Silver,44,True,214.36857930597063,0.4689078080365614,635.47,4,14.06,12.0,4,0,False,False
4690,Amy Clark,M,18,Other,2020-01-07,Bronze,48,False,121.60277585068198,0.6637140779749583,304.91,8,10.61,32.0,8,1,False,False
4691,Cheryl Rose,F,37,USA,2023-09-03,Bronze,4,False,100.51923074088984,0.4147540111774637,158.51,3,13.09,12.0,3,0,False,False
4692,Jared Garza,M,39,USA,2022-09-15,Bronze,15,False,70.651571495113,0.3857747566636164,558.91,5,19.62,20.0,4,0,False,False
4693,Donna Wright,F,18,USA,2022-10-27,Silver,14,False,166.3737654840627,0.8015192399787399,561.16,2,21.6,4.0,2,0,False,False
4694,Belinda Fisher,F,23,EU,2022-11-11,Bronze,13,False,92.7170055931949,0.390100367967492,252.52,3,25.06,9.0,2,0,False,False
4695,Kathleen Levine,M,33,EU,2023-11-01,Bronze,2,False,96.8676180031622,0.6825219300796741,588.6800000000001,5,14.1,10.0,6,0,False,False
4696,Corey King,M,31,Asia,2019-12-23,Platinum,49,True,434.8712871432891,0.5229515072066402,1263.92,23,17.79,92.0,27,1,False,False
4697,Cody Davidson,M,38,EU,2021-11-16,Bronze,25,True,137.95872162530804,0.5197848690723954,540.73,7,17.75,28.0,8,1,False,False
4698,Michael Anderson,M,31,EU,2020-11-11,Silver,38,True,79.04842903901142,0.4240204853255547,468.93,11,18.43,44.0,10,0,False,False
4699,Zachary Mcgee,M,45,USA,2020-08-20,Gold,40,False,214.61256788794552,0.4700642501600296,638.32,11,11.77,22.0,9,0,False,False
4700,Melinda Anderson,F,29,Other,2019-01-20,Silver,60,True,154.96722964894232,0.7680707390052983,583.22,8,11.08,32.0,7,1,False,False
4701,Tyler Andrews,Other,23,USA,2021-11-19,Silver,25,False,160.65462831902872,0.6282803318434433,988.06,7,22.3,21.0,5,1,False,False
4702,Michelle Greer,M,22,USA,2022-02-07,Platinum,23,False,266.53082500397846,0.2955918611769053,1667.67,27,39.17,81.0,23,1,False,True
4703,Brian Clark,F,40,EU,2020-09-18,Gold,40,True,200.11578660773628,0.351287776525114,761.85,9,16.67,27.0,7,0,False,False
4704,Nathaniel Floyd,F,33,EU,2022-11-23,Silver,13,False,117.18325894082516,0.5574421902258088,782.1800000000001,11,17.66,33.0,11,1,False,False
4705,Erika Jenkins,F,39,EU,2022-02-28,Bronze,22,False,120.75005171158593,0.5958143786943391,472.28,7,18.93,21.0,6,0,False,False
4706,Melanie Ramos,F,39,EU,2023-12-10,Bronze,0,False,120.13886022142638,0.6150053439992198,557.59,6,8.89,18.0,4,1,False,False
4707,Mark Clark,F,18,Asia,2023-03-08,Gold,9,False,265.63927384635474,0.4884806740355827,894.0500000000001,9,20.39,27.0,10,1,False,False
4708,Sergio Hodge,M,21,USA,2021-02-02,Gold,35,True,169.05086802616287,0.3725915019859787,966.51,10,19.99,30.0,12,0,False,False
4709,Katherine Avery,M,22,Asia,2020-03-24,Gold,45,True,210.78739458637435,0.3785012770012925,503.99,12,16.53,48.0,10,1,False,False
4710,David Hamilton,M,24,EU,2023-08-07,Silver,4,False,211.30307810059588,0.154912058808201,1202.1599999999999,2,6.91,4.0,1,1,False,False
4711,Richard Bass,M,28,EU,2021-09-26,Bronze,27,True,86.49354467160255,0.7450327379885753,167.41,2,9.96,4.0,1,1,False,False
4712,Kelly Harris,M,42,EU,2019-02-08,Bronze,59,True,79.81197873216229,0.1056105526925744,376.06,5,19.63,15.0,5,0,False,False
4713,Dustin Campbell,F,44,USA,2022-11-19,Bronze,13,False,106.00600795374234,0.463783539377114,411.64,5,21.84,20.0,6,0,False,False
4714,Randy Kennedy,M,30,Asia,2020-04-06,Silver,45,True,184.953514490516,0.2342710954075028,320.3,7,29.16,28.0,8,1,False,False
4715,Ana Gibson,F,30,EU,2020-10-01,Bronze,39,True,86.65781482075606,0.4123355564981513,386.64,3,13.36,9.0,3,1,False,False
4716,Danny Harris,M,25,USA,2021-10-23,Bronze,26,True,138.6570442749874,0.5864295625204983,469.96,8,7.04,32.0,7,0,False,False
4717,Sara Stuart,F,33,EU,2023-12-11,Gold,0,False,163.36988389815698,0.1570162388615635,715.71,8,19.65,32.0,9,1,False,False
4718,John Kim,F,35,Other,2022-01-20,Bronze,23,False,113.16347750423232,0.5528903083398881,335.01,5,9.6,15.0,5,1,False,False
4719,Richard Brewer,M,41,EU,2022-11-04,Gold,14,False,172.93355280074087,0.6307232843445818,382.81,14,24.31,56.0,17,1,False,False
4720,William Arnold,M,40,Other,2020-08-12,Bronze,41,False,90.6815359511424,0.4374129914013564,181.53000000000003,5,15.95,10.0,5,0,False,False
4721,Brianna Adams,F,18,USA,2020-10-28,Gold,38,False,232.905160789647,0.9109046693735026,482.12,13,17.58,39.0,12,0,False,False
4722,David Garcia,M,31,USA,2022-10-09,Bronze,14,False,95.81563336729344,0.1632513106366306,336.84000000000003,8,12.46,16.0,9,0,False,False
4723,Kelli Collins,M,46,USA,2019-12-23,Bronze,49,False,69.61724355845557,0.243061570102326,418.05,3,15.27,9.0,2,1,False,False
4724,Arthur Krueger,M,28,EU,2021-06-08,Silver,31,False,126.04033093181778,0.4545267561358116,973.61,4,22.52,12.0,2,0,False,False
4725,Steven King,F,44,USA,2019-09-06,Gold,52,True,228.86774850458536,0.4575707046849618,621.14,20,15.75,60.0,19,0,False,False
4726,Tyler Velazquez,F,29,USA,2023-11-18,Bronze,1,False,107.94959495023082,0.5171706767601393,518.85,2,15.1,4.0,2,0,False,False
4727,Laura Middleton,F,34,Other,2019-06-19,Silver,55,True,171.76700728563503,0.6392424193902055,506.55,10,21.58,40.0,12,1,False,False
4728,Lori Madden,F,21,Asia,2019-12-20,Platinum,49,False,263.83950381957993,0.3116094526998534,1005.3299999999999,22,28.42,66.0,26,0,False,False
4729,Tyler Murphy,F,22,Asia,2023-12-18,Bronze,0,False,78.80083831687583,0.2962761152792913,653.72,6,21.05,12.0,5,1,False,False
4730,Kristen Bradley,F,40,USA,2021-02-27,Gold,34,False,167.24781628843763,0.3958258510101257,698.25,17,15.17,68.0,12,0,False,False
4731,Corey Rodriguez,F,41,USA,2022-06-01,Bronze,19,False,84.99299596385686,0.6546411765333183,541.47,3,15.43,9.0,2,1,False,False
4732,Phillip King,M,33,USA,2019-01-09,Bronze,60,True,99.0633134846384,0.6214207150027746,485.93,3,17.48,9.0,2,1,False,False
4733,Laurie Fuller,M,20,Asia,2021-08-13,Bronze,29,True,76.320546893775,0.4895336852268681,286.45,5,10.22,20.0,5,1,False,False
4734,Toni Cunningham,F,33,Other,2023-12-12,Bronze,0,False,121.30833283266236,0.4236883820363377,310.91,7,9.39,28.0,5,1,False,False
4735,James Weber,F,45,EU,2021-06-26,Bronze,30,False,110.31489325219373,0.4770814488107049,334.46,8,15.92,32.0,6,0,False,False
4736,Erika Hodge,M,50,USA,2019-10-18,Bronze,51,True,82.70734566707205,0.554309222339659,213.18,5,6.6,20.0,6,0,False,False
4737,Peter Patel,M,29,EU,2022-08-27,Bronze,16,False,96.028250894762,0.5148462975967102,343.02,12,20.86,48.0,15,1,False,False
4738,Jeffrey Hart DDS,F,18,USA,2023-12-21,Silver,0,False,123.39854549703476,0.2887556775951503,463.33000000000004,8,18.27,24.0,8,1,False,False
4739,Steven Hall,F,41,USA,2023-01-07,Silver,11,False,145.520646674581,0.2782719957716336,622.99,12,7.71,48.0,11,0,False,False
4740,Christine Gutierrez,M,30,EU,2019-11-11,Silver,50,False,124.95527941987068,0.4611979472607297,390.21,5,27.23,10.0,4,1,False,False
4741,Angel Becker DVM,F,42,Asia,2021-01-18,Bronze,35,True,142.84671285313482,0.608733756009322,266.2,7,15.99,28.0,8,1,False,False
4742,Chad Rojas,F,35,USA,2022-11-22,Gold,13,False,136.36894060807356,0.3408768011148574,792.39,11,3.56,22.0,8,0,False,False
4743,Brent Scott,F,24,USA,2023-09-10,Bronze,3,False,74.60887061764726,0.5611223128014238,395.11,8,13.89,16.0,7,0,False,False
4744,Jennifer Esparza,M,33,Other,2019-09-27,Bronze,51,True,95.24413964140318,0.2317162194185456,617.9,3,15.49,9.0,2,1,False,False
4745,Stacy Orozco,M,46,USA,2019-10-08,Silver,51,True,152.81201183982168,0.5106633001391763,713.9,10,11.99,40.0,8,0,False,False
4746,Thomas Carr,M,31,USA,2020-11-14,Silver,38,False,153.00406487825833,0.3827569076601687,443.0,6,15.08,12.0,4,0,False,False
4747,David George,M,22,USA,2020-11-14,Bronze,38,True,118.35548185970596,0.1865153469445692,521.33,6,17.67,18.0,5,1,False,False
4748,Teresa Allen,F,18,USA,2021-09-13,Bronze,28,False,108.85018041703869,0.4180343710523211,284.97,9,13.47,36.0,7,1,False,False
4749,Donald Jackson,M,25,USA,2019-07-07,Gold,54,True,163.13184997916,0.310501730063872,2565.8,11,27.67,22.0,10,1,True,False
4750,Monica Howe,Other,28,Asia,2021-03-15,Silver,34,True,181.86369517051983,0.4585236341359056,432.02,6,3.21,12.0,6,1,False,False
4751,Willie Flynn PhD,M,41,USA,2021-01-06,Bronze,36,False,112.5652348580812,0.5618957553867056,390.21,3,5.13,9.0,2,0,False,False
4752,Jonathan Perez,M,21,EU,2022-01-12,Gold,23,False,255.4738379264741,0.5685194949599054,608.4,9,14.36,27.0,10,1,False,False
4753,April Horton,F,48,EU,2020-05-11,Bronze,44,True,101.02724654694572,0.2034355511608873,544.1899999999999,7,15.93,28.0,5,1,False,False
4754,Nicole Hawkins,F,19,EU,2021-10-24,Silver,26,True,182.70315963770548,0.5862569609734418,598.24,7,21.76,21.0,8,0,False,False
4755,Patrick Hooper,M,56,Asia,2022-12-18,Bronze,12,False,45.546628387409285,0.5619397197448028,248.58,5,5.97,15.0,4,0,False,False
4756,Mary Lee,F,50,Asia,2022-11-04,Bronze,14,False,90.2868009277406,0.4364490476303016,358.1,1,8.6,4.0,1,1,False,False
4757,Cynthia Williams,F,34,USA,2020-02-04,Bronze,47,True,81.74723772165115,0.3097539113505635,239.61,2,17.5,8.0,1,1,False,False
4758,Ronald Gonzalez,F,18,Asia,2020-11-13,Silver,38,True,171.05635763689,0.4387804973653335,829.33,10,9.24,30.0,8,1,False,False
4759,Antonio Cole,F,32,EU,2019-09-07,Bronze,52,True,85.20847933319472,0.7416853677306694,205.70999999999998,4,7.24,8.0,3,0,False,False
4760,Amanda Swanson,M,29,Other,2021-04-23,Silver,32,True,179.26878292661203,0.589479971499574,497.75,3,16.48,9.0,3,1,False,False
4761,Holly Sherman,F,20,EU,2022-03-19,Platinum,21,False,347.2433934615348,0.64587915299758,686.12,21,11.62,42.0,23,0,False,False
4762,Sandy Reynolds,F,35,Other,2019-12-04,Silver,49,True,131.77808784003173,0.3516610939592866,520.02,8,15.99,16.0,8,1,False,False
4763,Sandra Moore,M,24,Asia,2021-03-01,Bronze,34,True,104.77513565189004,0.4201224473557086,225.44,5,13.07,10.0,6,0,False,False
4764,Christopher Johnson,M,25,USA,2021-12-08,Bronze,25,False,95.71084593880089,0.3054555804683644,314.19,3,15.06,12.0,3,0,False,False
4765,Ryan Fisher,F,30,EU,2019-10-12,Bronze,51,False,102.32719724098256,0.40020119618732,959.98,8,13.34,24.0,8,0,False,False
4766,Christopher Jones,M,27,Other,2022-04-12,Bronze,20,False,114.99286446143422,0.7037330169262039,174.34,5,10.96,20.0,3,0,False,False
4767,Jeffrey Lyons,M,53,Asia,2019-08-20,Platinum,53,True,280.4432446880278,0.4326238199933245,2579.2799999999997,18,21.5,72.0,19,1,True,False
4768,Miguel Reeves,Other,27,USA,2021-03-11,Platinum,34,False,200.63489002372725,0.396634134201286,1042.6100000000001,19,17.76,57.0,20,1,False,False
4769,Kiara Santana,M,37,Asia,2019-11-21,Bronze,50,True,111.91205923285288,0.5358095643768163,411.78,6,4.32,18.0,5,1,False,False
4770,Tonya Richards,M,34,USA,2019-12-21,Bronze,49,True,121.44939236251196,0.41382409777606,325.93,3,11.51,12.0,2,0,False,False
4771,Jesse Poole,F,36,USA,2021-11-17,Gold,25,False,132.0101045533844,0.5139100486537939,1055.42,6,18.7,12.0,7,0,False,False
4772,Mary Lewis,F,37,EU,2020-04-17,Silver,45,True,148.90368783703292,0.4146909024640594,740.62,13,14.68,39.0,9,1,False,False
4773,Christopher Copeland,M,41,USA,2022-11-23,Silver,13,False,122.0481278486148,0.5286317772967793,507.94,11,21.12,33.0,11,1,False,False
4774,Ethan Obrien,F,35,Asia,2021-09-12,Bronze,28,True,122.53875483371252,0.4429910482202001,472.49,5,13.47,20.0,5,1,False,False
4775,Rebecca Houston,F,35,USA,2020-08-28,Bronze,40,False,123.64917459962408,0.3323073916542318,288.43,6,15.63,18.0,6,0,False,False
4776,Edward Barton,F,33,Asia,2019-12-12,Gold,49,False,167.61272049070672,0.658113188148969,565.05,15,19.97,45.0,18,1,False,False
4777,Brandon Perkins,M,31,USA,2020-11-17,Bronze,38,False,73.68767391273317,0.7726947928998799,1133.75,4,16.59,8.0,3,0,False,False
4778,Beth Brown,M,23,USA,2021-10-09,Gold,27,True,209.78786449345105,0.5746354945991791,739.02,17,21.93,51.0,18,0,False,False
4779,Kim Vincent,M,32,USA,2021-08-22,Bronze,28,True,77.81722041137134,0.2747332282038386,449.38,0,11.02,0.0,1,1,False,False
4780,Jennifer Banks,F,35,USA,2019-05-13,Gold,56,True,234.31040970162812,0.4657643537035076,353.66,16,19.38,64.0,15,0,False,False
4781,Ruth Brown,F,37,USA,2021-07-17,Silver,29,True,146.06474214686625,0.5367345343094827,819.67,6,19.08,24.0,4,0,False,False
4782,Shawn Lindsey,F,34,USA,2023-10-01,Bronze,3,False,132.11003063498623,0.2472192205623161,363.0,4,6.41,16.0,2,0,False,False
4783,Anthony Garrison,F,30,EU,2020-01-21,Bronze,48,True,132.998929940403,0.4195747911646062,356.91,4,17.08,16.0,3,0,False,False
4784,Angela Ryan,F,32,USA,2023-07-27,Silver,5,False,196.56142827526287,0.2892971572722667,540.39,8,16.49,16.0,10,0,False,False
4785,Joseph Davis,M,27,EU,2023-09-03,Bronze,4,False,108.05875081338398,0.3455430247835592,345.01,1,16.65,3.0,1,0,False,False
4786,Joshua Clayton,F,36,USA,2020-11-08,Silver,38,False,121.62727112045016,0.5509193320436718,364.04,5,13.89,15.0,5,0,False,False
4787,John Massey,F,30,Asia,2021-11-08,Bronze,26,True,70.33753370173301,0.4925774791128618,408.33,6,10.41,18.0,6,1,False,False
4788,Richard Hale,F,34,Other,2020-05-26,Bronze,43,True,111.8922655218063,0.3357474002725542,358.69,7,9.84,28.0,5,1,False,False
4789,Charles Ramos,M,43,EU,2019-01-08,Silver,60,True,170.08099583689253,0.4899384746008498,366.92,10,13.75,40.0,12,0,False,False
4790,Mark Miller,F,25,USA,2023-11-06,Silver,1,False,157.86074642498025,0.4456408471906861,705.56,6,-0.88,24.0,4,1,False,False
4791,Julia Maldonado,M,38,USA,2023-09-15,Bronze,3,False,73.42267866707135,0.632427919146565,345.73,6,11.05,18.0,6,0,False,False
4792,Gail Johnson MD,M,33,Other,2021-06-21,Bronze,30,True,84.0471310716628,0.1889256651244262,260.65999999999997,4,16.11,8.0,3,1,False,False
4793,Maurice Johnson,F,53,USA,2020-09-05,Silver,40,True,152.4996459440827,0.388869979793488,455.88,6,25.24,18.0,4,1,False,False
4794,Amanda Morris,F,30,USA,2022-02-06,Silver,23,False,131.606040674458,0.7276119939189281,699.84,10,14.85,20.0,12,1,False,False
4795,Rhonda Willis,M,39,USA,2021-11-22,Bronze,25,False,84.48237940261643,0.3253943751538121,206.16,5,15.37,20.0,6,1,False,False
4796,Connor Benton,F,33,USA,2021-11-26,Bronze,25,True,80.66924226858066,0.3378319370902684,242.0,5,8.69,20.0,4,1,False,False
4797,Richard Ryan,M,19,USA,2021-11-25,Bronze,25,False,97.29369317889646,0.422298239693703,361.48,8,14.94,32.0,8,1,False,False
4798,Richard Goodman,M,27,Asia,2020-03-23,Silver,45,True,143.77640049247657,0.6903142300297572,421.27,10,13.36,30.0,11,0,False,False
4799,Michelle Mcneil,M,41,USA,2021-10-06,Silver,27,False,125.20064037856748,0.5603314328498042,476.51,3,12.61,12.0,2,1,False,False
4800,Michael Norton,F,28,EU,2019-10-27,Bronze,50,True,100.20505314180323,0.340636761481862,396.06,12,11.28,24.0,9,1,False,False
4801,Donna Carter,F,18,USA,2019-01-10,Silver,60,False,157.4831006674907,0.487331524803328,657.23,15,16.67,30.0,17,1,False,False
4802,Joshua Hernandez,F,32,USA,2023-12-23,Bronze,0,False,107.0590316224092,0.4472548141039346,302.82,8,10.85,24.0,9,1,False,False
4803,Kimberly Mitchell,F,22,Other,2023-02-19,Silver,10,False,121.27732656428036,0.5674695211988506,484.9,9,24.51,36.0,6,1,False,False
4804,Patricia Hernandez,M,34,USA,2020-11-28,Bronze,37,True,93.85740582612858,0.4937151816416433,285.19,1,13.76,4.0,1,0,False,False
4805,Donna Howell,M,48,Asia,2022-09-02,Silver,16,False,150.48127457875364,0.5294622880291732,693.96,10,16.29,40.0,11,1,False,False
4806,James Williams,F,40,EU,2023-09-26,Silver,3,False,153.75531729779652,0.4517587707796943,515.15,6,15.76,24.0,6,0,False,False
4807,Alexander Greene,M,48,USA,2023-06-07,Gold,6,False,146.60018390179155,0.6983744694980801,565.41,16,23.41,64.0,16,1,False,False
4808,Dean Sanchez,F,27,Other,2023-03-19,Gold,9,False,186.35155312080585,0.4935791580436985,1534.01,12,17.34,48.0,14,1,False,False
4809,Glenn Ward,F,31,USA,2023-02-13,Silver,10,False,167.7815993182765,0.4060478018315905,682.15,14,23.19,28.0,17,0,False,False
4810,Kendra Sullivan,F,22,Asia,2021-12-04,Gold,25,False,176.2452376149035,0.6590888964536021,1578.41,15,12.81,45.0,15,0,False,False
4811,Cynthia Hernandez,M,26,USA,2023-11-11,Bronze,1,False,107.11312581181124,0.5885851154946888,187.32,5,16.25,15.0,5,1,False,False
4812,Darren Morris,M,23,Asia,2020-10-18,Bronze,39,True,100.29218329635933,0.3635456467395289,487.2,3,9.66,9.0,3,1,False,False
4813,Holly Underwood,F,19,USA,2021-11-21,Gold,25,False,181.6038432855092,0.0,439.68,9,9.34,20.0,6,0,False,False
4814,Jaime Williams,M,46,EU,2021-05-28,Gold,31,True,250.4682929309402,0.5810632898188026,914.03,6,12.71,24.0,6,0,False,False
4815,Lori Brown,F,18,Asia,2020-08-21,Silver,40,True,140.9197190879026,0.4346198395394923,529.86,7,9.57,28.0,8,0,False,False
4816,Jason Chase,M,46,Other,2022-11-11,Bronze,13,False,95.79203279558187,0.5063687156068811,567.8,6,18.58,24.0,7,1,False,False
4817,Lisa Buchanan,M,45,Other,2023-10-13,Gold,2,False,180.60907279722505,0.6773334839789544,1034.11,18,17.37,54.0,21,1,False,False
4818,Marcus Fields,M,37,Asia,2019-11-10,Bronze,50,True,129.60953467921013,0.3570554313341822,107.9,7,17.12,21.0,5,0,False,False
4819,Tammy Lopez,M,21,Asia,2022-07-26,Bronze,17,False,127.8147023108562,0.3312891650232211,418.8,3,6.68,12.0,2,1,False,False
4820,Derek Williams,F,18,USA,2023-07-17,Silver,5,False,184.4031736490476,0.2905828054324548,598.29,6,23.91,18.0,5,0,False,False
4821,James Davenport,M,27,USA,2019-09-04,Bronze,52,False,117.38947515005546,0.83051130109304,342.36,0,18.61,0.0,1,0,False,False
4822,Justin Moreno,M,39,USA,2021-12-03,Bronze,25,True,82.31607454279207,0.6787541364751846,315.84000000000003,5,10.79,15.0,4,0,False,False
4823,Mario Green,M,33,USA,2021-10-07,Gold,27,True,182.0078503797062,0.600743757677137,692.82,14,19.73,56.0,12,1,False,False
4824,Cassandra Fry,M,22,USA,2021-11-16,Bronze,25,True,84.58652336073975,0.2109598377712698,353.19,6,20.09,24.0,7,1,False,False
4825,Dr. Jose Gray DDS,M,44,EU,2023-11-21,Gold,1,False,241.2131388649505,0.2864327096315341,2603.3199999999997,16,17.35,64.0,17,0,True,False
4826,Amy Adams,M,49,USA,2020-05-06,Platinum,44,True,440.13518227722864,0.6053892712718255,856.68,16,11.4,32.0,17,1,False,False
4827,Austin Horton,F,30,EU,2021-11-18,Gold,25,True,227.1704436909149,0.5602372955886472,680.39,10,25.99,40.0,8,0,False,False
4828,Elizabeth Jackson,F,34,USA,2021-11-01,Platinum,26,True,400.5605655849399,0.4592300789743263,1183.82,23,28.73,69.0,25,1,False,False
4829,Maureen Cross,F,18,USA,2021-10-19,Silver,26,True,163.72094225782007,0.2971895303705861,726.36,8,16.44,24.0,9,0,False,False
4830,Christopher Sanchez,F,28,EU,2023-02-10,Silver,10,False,159.50320793243108,0.6582856552539076,330.20000000000005,10,17.03,30.0,7,0,False,False
4831,Mitchell Richardson,M,38,Asia,2019-11-03,Gold,50,False,176.79577168759872,0.7687863540316051,688.35,20,20.5,80.0,21,1,False,False
4832,Kelsey Lewis,F,36,Asia,2022-03-26,Bronze,21,False,112.26054201395232,0.5657928094879985,115.36999999999999,4,8.68,12.0,4,1,False,False
4833,Richard Miller,F,27,EU,2021-11-23,Bronze,25,True,118.2595392746436,0.38660071144765,171.85,7,15.99,14.0,7,1,False,False
4834,Samantha Carter,M,30,USA,2022-12-11,Silver,12,False,181.6114917164648,0.7286289230974649,265.51,11,14.26,22.0,11,0,False,False
4835,Mrs. Heather Christensen,F,28,EU,2020-09-07,Silver,40,False,153.10280580688638,0.5252847594888911,583.52,8,13.44,24.0,9,0,False,False
4836,Sharon Williams,M,30,USA,2020-09-26,Silver,39,True,155.9371523613501,0.7444836176691273,392.19,8,16.67,32.0,8,0,False,False
4837,Daryl Lowe,M,37,USA,2020-10-06,Silver,39,False,148.1699849059082,0.4462997710464823,369.02,12,22.05,36.0,12,0,False,False
4838,Michael Carter,F,18,EU,2021-02-14,Silver,35,False,133.06170071861558,0.8093129855954819,566.35,13,22.25,52.0,9,1,False,False
4839,Susan Johnson,M,32,USA,2022-05-20,Silver,19,False,176.43712348465044,0.4327277443779093,263.54,2,22.23,4.0,1,0,False,False
4840,James Jenkins,M,36,USA,2019-12-08,Bronze,49,True,62.09487945290413,0.4007906948020512,356.36,2,10.93,20.0,2,1,False,False
4841,Dylan Johnston,M,27,Other,2023-05-26,Bronze,7,False,66.5523887306201,0.6243833846170352,413.23,2,10.15,6.0,2,1,False,False
4842,Kathy Hull,M,28,Other,2022-06-11,Silver,18,False,133.590934137619,0.4890250289680539,757.08,6,15.61,12.0,7,1,False,False
4843,Monica Richardson,M,28,USA,2023-11-02,Bronze,2,False,74.52811050502774,0.5581197200233836,293.43,6,18.23,12.0,6,0,False,False
4844,Kathryn White,F,28,USA,2022-11-07,Platinum,14,False,365.1598377825841,0.3472271384404667,1776.55,16,36.0,48.0,13,0,False,False
4845,Mrs. Valerie Owens,F,33,USA,2021-12-17,Gold,24,False,182.2910508450804,0.3499032730626294,649.01,11,13.75,33.0,12,1,False,False
4846,Amy Watts,F,34,USA,2019-05-24,Silver,56,False,176.31167302338636,0.4427888109204267,381.94,9,11.68,27.0,9,0,False,False
4847,Michael Brown,M,18,Other,2021-12-05,Platinum,25,True,378.28541885366064,0.553755816601025,1501.5600000000002,18,9.22,36.0,22,1,False,False
4848,Cynthia Hendricks,Other,39,USA,2020-12-06,Silver,37,True,151.84105730920624,0.3833169837826038,487.42,8,12.21,32.0,8,1,False,False
4849,Phillip Kelly,F,30,Asia,2019-05-22,Bronze,56,False,106.54165177788909,0.6603781919877072,718.8199999999999,9,10.25,36.0,7,0,False,False
4850,Deanna Edwards,M,52,USA,2022-07-17,Silver,17,False,186.8017621830898,0.4839047380084146,880.18,2,17.71,4.0,2,0,False,False
4851,Jennifer Walker,F,21,Other,2021-07-23,Bronze,29,True,119.98488205526544,0.756095815736952,177.94,8,10.55,32.0,6,1,False,False
4852,Brian Davis,F,24,USA,2023-02-15,Bronze,10,False,58.581474893204586,0.3421834308068556,201.11,7,12.36,14.0,8,1,False,False
4853,Kelsey Griffith,F,30,Asia,2021-01-03,Bronze,36,True,91.75516254182376,0.5513531207613022,784.53,10,9.87,40.0,7,0,False,False
4854,Kimberly Obrien,M,37,USA,2021-12-18,Silver,24,False,165.37815514594303,0.5688853433139242,670.36,13,17.15,26.0,12,0,False,False
4855,Kevin Mccoy,M,18,EU,2022-03-15,Silver,21,False,156.47044378702333,0.5406718810446576,254.21,8,12.37,32.0,10,1,False,False
4856,Daniel Sullivan,F,24,USA,2022-10-23,Bronze,14,False,80.14854162451299,0.4926616120398537,408.49,4,16.18,16.0,3,0,False,False
4857,Darius Khan,F,38,USA,2020-10-26,Bronze,38,True,65.84908858724052,0.6270761480131841,266.03,7,21.56,14.0,5,1,False,False
4858,Miranda Huber,F,23,Other,2019-04-25,Silver,57,True,168.33657232006436,0.3146349048508288,623.79,6,18.73,12.0,5,1,False,False
4859,Lisa Wagner,F,46,Other,2021-07-04,Bronze,30,True,83.13204781336353,0.5424311722391922,198.24,5,9.67,15.0,5,0,False,False
4860,Erin Price,F,28,Asia,2023-03-23,Bronze,9,False,97.31327229009624,0.3520373763504828,437.55,7,14.0,28.0,5,0,False,False
4861,Jonathan Russell,M,24,EU,2022-11-21,Silver,13,False,154.34197346772677,0.4131246036456094,527.4,12,15.15,48.0,8,0,False,False
4862,Sharon Snow,F,39,Asia,2022-11-10,Bronze,13,False,96.74469775770842,0.540264532500399,295.02,6,14.4,18.0,4,1,False,False
4863,Cody Hoover,M,49,USA,2020-09-26,Bronze,39,True,81.3649504720639,0.64222362466144,383.78,5,8.9,15.0,4,1,False,False
4864,Alyssa Rodriguez PhD,F,37,USA,2019-02-11,Bronze,59,True,98.3456624485269,0.2939357468501939,540.7,5,19.23,20.0,5,1,False,False
4865,Carl Harper,F,45,USA,2020-11-23,Silver,37,True,133.6662570094832,0.7476214277893556,567.43,6,13.07,18.0,7,0,False,False
4866,Dana Bennett,M,49,EU,2022-08-01,Gold,17,False,266.23151542816186,0.6503513212625547,1084.02,12,28.25,36.0,11,0,False,False
4867,Michael Baker,F,23,USA,2023-05-27,Platinum,7,False,312.8018968711796,0.5065275360240984,881.22,21,18.68,63.0,21,1,False,False
