customer_id,name,gender,age,country,signup_date,customer_tier,months_since_signup,churned,CLV,next_purchase_prob
5163,Christina Ramirez,M,31,USA,2019-03-08,Bronze,58,True,75.02038687966188,0.552312644299576
5164,Thomas Brewer,F,34,EU,2019-02-02,Platinum,59,True,210.24609442332806,0.46280740793552766
5165,Sarah Berry,M,29,USA,2023-12-26,Silver,0,False,157.62996164087343,0.3232967017212305
5166,Austin Conley,M,46,Other,2019-08-01,Silver,53,True,93.17978867812924,0.593834861515
5167,Daniel Luna,M,22,USA,2022-05-13,Platinum,19,False,285.48975265506516,0.47071039739392295
5168,Sharon Johnson,M,47,USA,2021-11-06,Bronze,26,True,108.26804852354468,0.5468286913283947
5169,Kenneth Maxwell,F,36,USA,2019-04-03,Silver,57,True,150.49319881610984,0.411936291019269
5170,Laurie Bailey,F,39,Asia,2023-09-02,Bronze,4,False,143.70864782136107,0.79990552256329
5171,Eric Woods,M,29,EU,2023-10-27,Silver,2,False,162.8027943447832,0.5358563375349407
5172,Nancy Lee,M,19,EU,2019-03-10,Bronze,58,False,94.62799646260794,0.44302759933104385
5173,Christina Smith,F,42,USA,2023-05-08,Bronze,7,False,112.16090479254396,0.32954901728875136
5174,John Clark,M,36,USA,2020-12-09,Bronze,37,True,73.75674236672995,0.29019632122600714
5175,Anna Ponce,F,46,EU,2023-11-07,Bronze,1,False,120.00404875922551,0.5931008768932706
5176,Anthony Hernandez,F,31,Asia,2021-11-25,Bronze,25,True,89.90043056946585,0.4126632383923399
5177,Daniel Wilson,M,28,Asia,2020-12-28,Silver,36,True,183.19650973799202,0.4325127104005615
5178,Melody Stevens,M,46,USA,2022-01-13,Silver,23,False,162.01038069303905,0.4185742432792279
5179,Matthew Brown,F,52,EU,2020-01-07,Bronze,48,True,112.51267826706561,0.3361901022103375
5180,Nichole Davis,M,33,Other,2021-05-19,Bronze,31,True,88.92281352989956,0.45647108149503485
5181,James Anderson,M,25,USA,2020-10-01,Silver,39,True,115.65778025735295,0.5084586214056781
5182,Bryan Griffith,M,41,Asia,2019-03-13,Silver,58,False,115.12506573633996,0.3490091582462863
5183,Nathan Stanley,F,30,USA,2023-02-17,Bronze,10,False,65.68553196084642,0.5497890603928595
5184,Olivia Randolph,F,38,Other,2019-12-12,Silver,49,True,138.49653001570698,0.3164739941189715
5185,Marcus Blair,M,30,Asia,2019-02-21,Silver,59,True,132.377580705251,0.4338511896451413
5186,Kenneth Reynolds,F,48,Other,2019-07-25,Bronze,54,True,120.23624639873638,0.5546911134733679
5187,Joshua Guerrero,M,26,EU,2020-12-26,Bronze,36,True,79.3281126292915,0.49795090982013196
5188,Shawn Shepherd,F,37,USA,2022-05-14,Bronze,19,False,143.87897600600508,0.25381070177580456
5189,Ashley Duran,M,28,Other,2023-10-16,Gold,2,False,159.9372473905936,0.0820612877452449
5190,Brian Mitchell,F,30,USA,2020-11-12,Bronze,38,True,81.85035498420928,0.5850460639428949
5191,Melanie Garrett,F,28,USA,2019-01-22,Bronze,60,True,70.39996684379359,0.6035326933382926
5192,George Smith,M,40,Asia,2021-11-16,Gold,25,True,200.3877844548486,0.5656057351513751
5193,Vicki Hernandez,M,42,Asia,2021-06-02,Bronze,31,True,93.56179786343016,0.46591255261672404
5194,Carl Larsen,M,38,Other,2019-07-22,Silver,54,True,146.76368084770198,0.4627957556403469
5195,Mercedes Richardson,M,31,USA,2022-05-27,Bronze,19,False,108.13748554666874,0.48400307228176814
5196,Mikayla Franco,M,34,Asia,2023-11-20,Platinum,1,False,358.9592094736738,0.5877826446830242
5197,Patrick Rios,F,41,Asia,2020-10-25,Gold,38,False,153.2069081363583,0.47997917296678866
5198,Cindy Estrada,F,42,USA,2022-11-26,Silver,13,False,150.58811407101007,0.5560958761260327
5199,Bethany Neal,M,18,USA,2021-01-19,Bronze,35,True,117.10668229763394,0.6971393446676468
5200,Alan Davis DVM,F,30,USA,2019-08-07,Bronze,53,True,78.11744313874297,0.3549423089676947
5201,Donald Coleman,F,30,USA,2020-06-26,Silver,42,True,232.93009834158,0.4721955667249999
5202,Gabriel Richardson,F,39,Other,2022-01-12,Bronze,23,False,146.8249705549395,0.37124160113144405
5203,Thomas Lewis,M,32,EU,2022-07-14,Silver,17,False,147.74585271944255,0.4409759024257092
5204,Todd Beasley,M,40,Asia,2022-11-24,Silver,13,False,116.80025199815718,0.48481801233833627
5205,Allison Branch,M,22,Other,2020-02-18,Gold,47,False,160.88253580968922,0.3680548065992433
5206,Jenny Cox,M,35,USA,2023-11-26,Bronze,1,False,104.6747210125288,0.2563901003522193
5207,David Simpson,F,42,Asia,2020-01-07,Silver,48,True,169.1916596777678,0.3040204250129972
5208,Kyle Brown,F,18,EU,2019-10-05,Silver,51,True,94.73389976430686,0.566532972021896
5209,Tracey Reynolds,M,58,Asia,2020-02-01,Bronze,47,True,81.08016261527284,0.3997510006692093
5210,Alison Perez,M,44,USA,2022-11-07,Gold,14,False,205.67208800900357,0.46719284289056395
5211,Douglas Santos,F,33,Other,2023-05-16,Bronze,7,False,71.9117902360157,0.507419184436085
5212,Grace Green,F,24,USA,2023-11-26,Silver,1,False,141.08788251090476,0.6360874370643046
5213,Samantha Cohen,F,31,USA,2019-06-24,Gold,55,True,217.24788785482988,0.4574274892780261
5214,Courtney Page,M,33,Asia,2019-11-16,Bronze,50,True,96.75962471987091,0.5369635315896389
5215,David Martinez,F,37,USA,2021-10-17,Bronze,26,False,85.31486620768041,0.3301900779122548
5216,Susan Sullivan,F,48,EU,2021-03-04,Bronze,34,True,101.74024369119216,0.4758728918218247
5217,Thomas Bowman MD,F,28,EU,2021-11-16,Silver,25,False,165.20660761629148,0.35335618097287513
5218,Elizabeth Brown,M,38,Asia,2020-11-04,Silver,38,False,122.37471143542717,0.4788191418485864
5219,Michael Bolton,M,20,USA,2023-02-05,Bronze,11,False,106.88703567445276,0.5191351906770465
5220,Jeffery Thompson,M,28,USA,2019-09-05,Silver,52,True,159.7359600451707,0.4648748384520455
5221,John Rodriguez,F,36,USA,2021-10-20,Gold,26,True,220.767198861911,0.4365221015254337
5222,Danielle Hamilton,F,39,EU,2019-11-11,Gold,50,True,210.51502642631613,0.5403712607066167
5223,Justin Hammond,Other,25,USA,2021-11-14,Silver,25,True,153.90210315199414,0.43951697033631404
5224,Kayla Williams,F,28,USA,2020-04-17,Bronze,45,False,96.88068651844985,0.4378847481900222
5225,Thomas Sparks,M,47,USA,2020-01-09,Gold,48,False,188.0357810943084,0.3420690343023517
5226,Ashlee Ross,M,44,USA,2022-11-21,Bronze,13,False,114.45986047219512,0.5758723034534671
5227,Ann Martin,M,35,EU,2019-12-17,Silver,49,True,147.13631725087225,0.49365697894256033
5228,Kimberly Black,M,18,Asia,2022-12-19,Silver,12,False,166.05261506418884,0.42805755220060426
5229,Meagan West,F,58,USA,2020-10-01,Bronze,39,True,110.38849480129183,0.34419602737858257
5230,Andre Cortez,F,32,EU,2020-09-13,Bronze,40,True,81.20462387671658,0.8505308616586933
5231,Michele Ford,M,29,EU,2019-12-23,Bronze,49,False,93.62701297222873,0.047513245698949214
5232,Andrew Chavez,F,27,EU,2022-09-26,Bronze,15,False,98.94327051198813,0.38625303824686147
5233,Joel Perez,F,36,Asia,2022-06-10,Bronze,19,False,101.80224383852999,0.42764908253625644
5234,Anthony Berg,M,36,EU,2022-11-10,Gold,13,False,217.17056665010276,0.6380815734603957
5235,Joseph Hill,M,42,EU,2019-09-07,Bronze,52,True,103.57402163793601,0.4528172789327591
5236,Robert Thompson,M,23,USA,2019-11-06,Bronze,50,False,100.83917258473352,0.5272930421145566
5237,Allison Cunningham,M,29,EU,2019-11-25,Bronze,49,True,91.29529374113278,0.4338211592325599
5238,Joseph Rice,F,53,EU,2023-12-07,Bronze,0,False,121.1385735526249,0.7765474449944543
5239,Jeffery Jordan,M,35,USA,2020-03-05,Bronze,46,True,106.95017087125768,0.5593025418366326
5240,Allen Martinez,M,31,USA,2023-10-07,Bronze,2,False,97.75795865449177,0.4024487928253922
5241,Cristian Lambert,Other,23,Other,2023-02-15,Bronze,10,False,92.20749710110024,0.6055592419363715
5242,Christina Powell,F,38,EU,2020-12-10,Bronze,37,True,105.59680879426973,0.4628884102764156
5243,Tamara Gonzales,M,43,EU,2021-03-20,Bronze,33,True,100.59199047803465,0.7739994497613292
5244,Jeffrey Long,F,41,Other,2021-03-26,Silver,33,False,104.28392120796386,0.7027212274916013
5245,Angela Richards,M,30,Asia,2021-11-13,Bronze,25,True,80.18887760104269,0.5441584502681343
5246,Sandra Lyons,M,36,EU,2019-09-09,Bronze,52,True,126.0915263475369,0.4644899306607846
5247,Andrew Whitney,F,49,Asia,2019-08-06,Gold,53,True,214.8179882219048,0.40475088562826006
5248,Jeffery Collins,M,43,Asia,2022-04-20,Silver,20,False,130.80846206936081,0.6323132139026547
5249,Kevin Fischer,F,25,EU,2022-11-21,Bronze,13,False,92.54230719188095,0.71778138271412
5250,Amber Chapman,M,18,EU,2023-11-24,Bronze,1,False,82.76064847293364,0.4562424863475022
5251,Becky King,M,35,USA,2022-11-07,Silver,14,False,134.26057971495118,0.5673806892652209
5252,Matthew Richards,F,40,Other,2019-12-06,Silver,49,True,180.7350212576333,0.5758165530851388
5253,Teresa Jones,M,22,EU,2023-09-16,Bronze,3,False,96.37890706443127,0.6335052988941305
5254,Nicole Hodge,F,32,USA,2022-06-02,Bronze,19,False,116.66393754757661,0.38322078517519537
5255,Debra Smith,F,30,Asia,2022-06-15,Gold,18,False,265.1067166464363,0.5665935007642173
5256,Zachary Jones,F,34,EU,2021-02-03,Silver,35,False,138.14557664799517,0.8365849857550427
5257,Amanda Bishop,F,27,USA,2019-05-13,Bronze,56,True,74.09788342949068,0.5143893698249555
5258,Rhonda Evans,M,45,EU,2023-06-17,Bronze,6,False,108.65854130742315,0.568045724482682
5259,Samantha Noble,F,34,EU,2020-02-19,Bronze,47,False,83.59385783563285,0.5568186644598954
5260,Larry Fritz,F,24,Asia,2022-03-11,Bronze,22,False,100.01213879078296,0.583028243467222
5261,Maria Gonzalez,F,42,USA,2019-06-02,Gold,55,True,206.74086906064363,0.32638308531727933
5262,Melinda Cervantes,F,20,Asia,2023-11-10,Bronze,1,False,137.1439064885884,0.8071483282189174
5263,Justin Carter,F,45,EU,2019-04-12,Platinum,57,True,319.3742014974494,0.5149970927801971
5264,James Garcia,M,42,USA,2019-10-13,Bronze,51,True,90.85797546611538,0.5816938923397456
5265,Dustin Williams,F,46,Other,2023-12-06,Bronze,0,False,112.51685264267417,0.5132129654359983
5266,Derek Hall,M,31,EU,2021-07-04,Bronze,30,True,116.30312277501656,0.6415017745040202
5267,Frank White,M,28,USA,2021-03-12,Silver,34,True,186.14537066405103,0.4247231051853868
5268,Tracy Santiago,F,33,EU,2022-12-27,Bronze,12,False,81.54219978164608,0.30392470738272903
5269,Lauren Barr,M,32,Asia,2021-12-26,Silver,24,False,188.72751159949172,0.4823747250724167
5270,Jill Smith DDS,M,26,USA,2022-11-15,Silver,13,False,218.58505126547715,0.5718953323256549
5271,Carmen Jordan,M,27,USA,2022-12-19,Bronze,12,False,125.37210397891229,0.44800701280742183
5272,Mary Johnson DDS,F,29,USA,2023-03-08,Silver,9,False,193.51553921610736,0.3992883794598949
5273,Sally Fernandez,M,21,USA,2019-03-05,Bronze,58,True,91.3053061139272,0.552267520419023
5274,Brandon Brown,F,39,Asia,2020-04-04,Silver,45,False,200.68274897716677,0.3608649504180871
5275,Maurice Johnson,M,32,EU,2020-05-28,Bronze,43,True,90.47838227192094,0.6469036182365612
5276,Lori Davis,M,29,USA,2021-11-13,Bronze,25,False,99.22462982418585,0.4531538874140628
5277,Taylor Acevedo,M,21,USA,2023-12-06,Silver,0,False,136.06421830588425,0.5746142096673181
5278,Cynthia Cohen,F,21,USA,2020-05-20,Bronze,44,False,88.37641236912161,0.3258282473010924
5279,Laura Larson,M,52,Other,2019-02-16,Gold,59,True,199.79039465915017,0.7030136951686782
5280,Penny West,F,26,USA,2022-11-10,Gold,13,False,153.84979022970947,0.5703301377185406
5281,Brian Daugherty,F,39,Other,2022-11-26,Bronze,13,False,86.25699243371182,0.5920464343758961
5282,Monica Medina,F,34,EU,2023-04-28,Bronze,8,False,80.5475214035995,0.3064054146010974
5283,Tracey Reilly,F,18,USA,2021-12-05,Silver,25,True,196.02578382173488,0.38756110162355506
5284,Robin York,M,50,Asia,2019-10-15,Gold,51,True,264.80156883409256,0.5298623515755682
5285,Tanya Shannon,F,39,EU,2021-10-11,Bronze,27,False,150.90726668714342,0.33758845745152966
5286,Charles Chang,F,25,Asia,2021-05-20,Gold,31,False,197.32338545799732,0.40595557982242836
5287,Spencer Kelly,F,32,Other,2023-10-09,Gold,2,False,201.17731460365135,0.6132540444173619
5288,Tammy Duncan,F,21,USA,2022-12-18,Bronze,12,False,115.42920513008424,0.40912104954677375
5289,Jonathon Kim,F,51,USA,2021-01-01,Silver,36,False,111.70837482911863,0.5560683404652276
5290,Christopher Cain,Other,23,Asia,2021-08-23,Bronze,28,True,80.43146002650197,0.3759412921908463
5291,Anthony Wells,M,27,USA,2019-07-09,Silver,54,True,102.08499216791746,0.5901269716136739
5292,Brandon Kirby,F,25,USA,2022-11-09,Bronze,13,False,116.73579290701633,0.3318677966105228
5293,Jamie Miller,F,33,USA,2021-01-15,Bronze,36,True,82.77760329333462,0.5890830333977973
5294,Anna Wong,F,46,USA,2020-11-04,Silver,38,True,180.04938835462056,0.8245232299783973
5295,Christopher Macdonald,M,50,Asia,2020-07-04,Bronze,42,True,90.76403121443141,0.4197528560589401
5296,Leslie Moody,F,29,USA,2022-02-01,Silver,23,False,150.11216284956575,0.4008074821705514
5297,Jessica Mckee,F,36,EU,2022-12-28,Gold,12,False,193.1542088293047,0.6708879085907129
5298,Nicholas Myers,M,33,EU,2023-05-01,Bronze,8,False,103.80661162538158,0.5097183378890747
5299,Meagan Charles,F,23,EU,2021-07-01,Bronze,30,False,90.21964317052391,0.32455106740659634
5300,Amber Williams,M,57,USA,2020-04-22,Silver,44,True,181.19035887292546,0.5508977347164027
5301,Micheal Green,Other,46,Asia,2020-11-27,Bronze,37,True,96.64742950684966,0.5324827386928833
5302,Rachel Henderson,M,34,USA,2022-11-06,Gold,14,False,214.5595242080375,0.40510796918057757
5303,Andrew Lam,M,48,Asia,2022-12-11,Bronze,12,False,102.19110080147323,0.3993269248738365
5304,Cassandra Mitchell,M,45,Asia,2019-06-16,Silver,55,False,119.59221348910877,0.6302961697033387
5305,Melissa Grant,F,33,EU,2019-09-27,Bronze,51,True,126.98479438647982,0.35178535289144586
5306,James Rodriguez,M,36,EU,2022-11-05,Bronze,14,False,86.96723580051649,0.29439915531174443
5307,Lauren Trevino,F,48,EU,2019-10-10,Bronze,51,True,116.17495899808439,0.3837482172529528
5308,Margaret White,F,23,USA,2022-11-28,Bronze,13,False,114.57947527809532,0.6298296953118167
5309,Stacey Howe,F,49,Asia,2022-11-16,Bronze,13,False,70.02142218294472,0.46077832331474333
5310,Diane Bishop,M,30,Asia,2023-02-11,Silver,10,False,144.60828461870312,0.4153512410549027
5311,David Baker,Other,48,USA,2019-04-26,Bronze,57,True,111.59641942453858,0.4897286998810675
5312,Allison Chavez,F,32,EU,2021-11-18,Bronze,25,True,94.20947735086075,0.5731222412684714
5313,Austin Smith,M,36,Other,2021-09-22,Bronze,27,False,97.44061869248118,0.730207578817621
5314,Ashley Thomas,M,32,Other,2023-03-28,Silver,9,False,156.51140926994952,0.5526396010524417
5315,Mrs. Olivia Petersen,M,27,EU,2021-08-14,Silver,29,True,138.72138296225677,0.794002821937966
5316,Joshua Martinez,F,30,EU,2021-09-13,Bronze,28,True,107.14396632532443,0.6097081931664627
5317,Laura Clarke,M,46,USA,2023-08-01,Gold,5,False,201.70329575320508,0.455357636509437
5318,Joseph Patel,M,18,Other,2020-12-03,Gold,37,False,192.12032700053018,0.6336578457302319
5319,Lisa Beard,F,20,USA,2023-11-15,Bronze,1,False,80.58946596638054,0.59554561659726
5320,David Mendoza,F,25,EU,2023-11-12,Silver,1,False,162.16726410199044,0.6743181878333308
5321,Nicole Wallace DDS,F,22,USA,2019-05-05,Bronze,56,False,51.81919939928984,0.6105424939152494
5322,Marcus Brown,F,48,USA,2021-05-16,Gold,32,True,210.4917464636083,0.5170894369447779
5323,Daniel Gallegos,M,45,EU,2021-09-14,Silver,27,False,150.44566126983432,0.42786061639036843
5324,Nicole Hardy,F,38,Other,2020-06-10,Platinum,43,True,251.21714618047332,0.5202300939270903
5325,Pedro Greene,M,26,USA,2023-10-05,Bronze,2,False,72.21038243115731,0.27769858440760187
5326,Yvette Marks,F,46,EU,2022-08-27,Bronze,16,False,108.36520272598386,0.4755582120033399
5327,Ashley Lewis,F,18,USA,2020-01-07,Silver,48,False,142.58685128060807,0.32305414585855385
5328,Stephanie Peterson,M,54,USA,2020-03-21,Silver,46,False,154.15893342053235,0.5687260401867901
5329,Mrs. Dawn Hawkins,F,26,EU,2021-02-16,Silver,34,False,94.87666927492923,0.6251295581338081
5330,Gary Greer,M,30,EU,2021-01-26,Gold,35,True,219.06330557073824,0.5473279076893621
5331,Christopher Knox,M,28,USA,2021-11-15,Silver,25,False,178.18984037600268,0.47561004605199614
5332,Eric Thomas,F,22,USA,2021-12-06,Silver,25,True,145.42004819646507,0.45721242522024236
5333,Brent Stewart,F,52,USA,2020-01-07,Bronze,48,True,82.06183232520803,0.6801507791061392
5334,Corey Roberts,F,40,USA,2023-03-18,Bronze,9,False,108.68266013624292,0.6479781700287712
5335,Keith Morales,F,45,Other,2021-08-19,Bronze,28,False,94.31594785141202,0.34080382927089425
5336,Perry Washington,F,20,Other,2019-03-19,Silver,58,False,175.90049336063618,0.5382862664989639
5337,Nicole Barton,M,34,USA,2020-11-17,Bronze,38,False,100.41476056267028,0.5487802424749846
5338,David Medina,M,38,EU,2022-08-14,Bronze,16,False,57.15440551577196,0.469180405080739
5339,Lydia Payne,M,35,Other,2022-03-09,Bronze,22,False,53.01812638693852,0.29514345600178493
5340,Monica Cline,M,21,USA,2023-12-16,Gold,0,False,171.58274731970565,0.19181388677021105
5341,Juan Davis,F,43,Asia,2020-05-10,Bronze,44,False,109.05798884987618,0.525836994328218
5342,Devin Black,M,34,Other,2020-03-25,Bronze,45,False,90.1534421800078,0.24602806747697376
5343,Rachel Franco DDS,M,23,USA,2020-11-09,Bronze,38,True,109.84265631914609,0.42146889427882583
5344,Lori Valentine,M,18,USA,2019-05-12,Bronze,56,False,86.75848951059223,0.602661875167202
5345,Lisa Ryan,F,39,Other,2019-09-09,Bronze,52,True,141.25244609526226,0.5623868020038375
5346,Danielle Hester,F,57,EU,2021-06-16,Bronze,30,False,96.2403018759781,0.4105120112295717
5347,Luke Alexander,M,22,USA,2022-11-16,Bronze,13,False,105.38419051639096,0.6343212911539046
5348,Jane Edwards,F,34,USA,2019-11-24,Gold,49,False,161.65793510268182,0.5789063527295698
5349,Ann Peterson,M,44,EU,2022-06-21,Silver,18,False,137.45398126598343,0.4267931523091343
5350,Erik Keller,F,20,EU,2020-12-27,Bronze,36,True,109.8775204370069,0.728173188202809
5351,Louis Bowen,M,28,Asia,2019-07-25,Silver,54,True,148.61408814317608,0.5731063313716986
5352,Amy Mcdaniel,M,24,Other,2022-02-23,Silver,22,False,66.55146307434737,0.38303990604996807
5353,Isaiah Terry,F,42,USA,2019-02-02,Silver,59,True,164.97309100894412,0.19205412223470042
5354,Michael Bell,F,46,EU,2020-11-07,Bronze,38,False,112.18297977469992,0.5335848031117782
5355,Blake Vega,M,34,EU,2020-08-20,Bronze,40,True,114.6166747522825,0.42426447869711575
5356,Ronnie Medina,F,24,EU,2020-11-07,Silver,38,True,182.98182806483197,0.5031449843870461
5357,Rhonda Clark,F,28,USA,2021-11-07,Bronze,26,True,103.61507155513851,0.4644944229022205
5358,Jason Fletcher,F,26,Other,2022-06-28,Bronze,18,False,147.91167722269256,0.1702769785434966
5359,Jose Green,M,23,Asia,2021-08-19,Bronze,28,True,104.67193321393324,0.4561779716925561
5360,Anthony Washington,M,31,EU,2023-10-03,Silver,3,False,80.9248439967439,0.33461941457547306
5361,Kristopher Curtis,F,38,EU,2023-12-26,Bronze,0,False,104.47350355855156,0.42377593765019084
5362,Chad Moreno,M,37,USA,2019-12-10,Bronze,49,True,122.4167641815076,0.4131513476620493
5363,Cassidy Carter,M,32,EU,2019-04-06,Gold,57,True,144.88953087154889,0.5095841480496132
5364,James Grimes,M,33,EU,2019-10-02,Gold,51,True,189.17992958691642,0.5449661703686155
5365,Natalie Hawkins,F,32,EU,2021-02-28,Bronze,34,False,124.2569054098297,0.5692032410786123
5366,Jonathan Williams,M,20,Other,2020-10-24,Bronze,38,True,88.7071736034434,0.14031920710928375
5367,Deborah Smith,F,34,EU,2019-03-24,Silver,58,False,142.87271598006197,0.7131857424327037
5368,Emily Henderson,M,27,USA,2019-11-20,Bronze,50,False,115.61608101581297,0.25521037933914437
5369,Peter Morgan,M,19,Asia,2023-02-18,Silver,10,False,111.53846330356204,0.4979823424023113
5370,Laura Patton,M,36,USA,2020-05-09,Silver,44,False,149.64727098553604,0.3757143270894607
5371,Francis Walker,M,26,USA,2021-05-15,Bronze,32,True,80.56518988565729,0.5443290479451792
5372,Renee Johnson,F,35,USA,2020-10-14,Bronze,39,True,94.63682783360467,0.2255777505511764
5373,Scott Wood,F,41,EU,2023-11-09,Bronze,1,False,104.73582887741148,0.7323858120156944
5374,Sherri Logan,M,23,Asia,2021-03-02,Silver,34,True,181.80939784240832,0.44610375811823566
5375,Cathy Barnes,M,33,EU,2022-11-10,Bronze,13,False,106.24929558750316,0.575080792550091
5376,Amy Sanders,F,18,Asia,2019-03-04,Bronze,58,True,88.69698088381645,0.37990867614373774
5377,Lee Perez,F,48,EU,2021-04-01,Bronze,33,True,123.94436411241934,0.7491336965731565
5378,Michael Leonard,F,19,USA,2023-12-22,Bronze,0,False,112.30726492317719,0.2941875560352869
5379,Cody Thompson,F,27,Asia,2020-01-11,Silver,48,True,91.7504837603568,0.10535175092920462
5380,Victor Yates,M,46,USA,2021-04-16,Bronze,33,True,116.7593283157751,0.7044366288043886
5381,Stanley Benson,F,30,USA,2023-05-11,Silver,7,False,151.94747175126463,0.3235727113893757
5382,James Gallagher,M,21,EU,2021-06-13,Bronze,31,True,99.34249627031173,0.4895143095815237
5383,Jeanette Garcia,M,40,USA,2019-07-14,Bronze,54,True,123.80859329778741,0.7337577976773796
5384,Michael Garcia,F,39,USA,2020-02-27,Gold,46,True,191.82758983281218,0.4392065499244136
5385,William Gordon,F,26,EU,2020-09-01,Silver,40,True,176.82447057284207,0.5390438580755142
5386,Kim Holmes,F,27,EU,2021-08-28,Silver,28,True,188.32168696741806,0.6222454849769
5387,Anthony Hodges,M,28,EU,2023-10-23,Bronze,2,False,101.24433573777597,0.5045077078059159
5388,Alexis Wells,M,30,Other,2019-12-25,Bronze,48,True,108.94728237946869,0.6951664179391002
5389,Jennifer Dawson,M,18,EU,2019-11-09,Silver,50,True,170.82017716794962,0.6058091521946092
5390,Bethany Baxter MD,F,31,Asia,2021-12-27,Gold,24,False,218.49923010433903,0.36589629347638153
5391,Teresa Wallace,M,50,USA,2022-09-18,Gold,15,False,235.57367029906555,0.6097642087540205
5392,Alexis Pham,F,24,EU,2021-11-11,Gold,26,True,158.2240460616875,0.49484568295636194
5393,Zachary Ortiz,M,27,Asia,2019-06-24,Bronze,55,True,87.17177233162114,0.4955651973303989
5394,Christopher Burnett,F,21,EU,2020-11-27,Gold,37,True,149.61683774480238,0.5498627153495211
5395,Nicholas Calhoun,F,39,Asia,2021-11-03,Gold,26,True,267.44108247420684,0.6380819539129114
5396,Joseph Perez,M,45,USA,2021-04-21,Bronze,32,True,66.48506880270011,0.3555983992932825
5397,Karen Perez,M,44,USA,2020-11-04,Bronze,38,True,126.41429200081474,0.6958195978474037
5398,Kevin Cruz,F,20,EU,2021-12-22,Silver,24,False,164.16785889156913,0.6865867012651063
5399,Amber Spencer,F,37,USA,2023-10-11,Bronze,2,False,82.47583328780722,0.4051438857919338
5400,Madison Richardson,F,47,Asia,2020-11-28,Silver,37,True,111.85912296862813,0.7637948324184691
5401,Jose Collins,F,38,USA,2020-11-28,Gold,37,False,198.4796133997381,0.4739894030770031
5402,Justin Potter,M,37,Other,2020-08-07,Gold,41,True,191.02263136959735,0.5850919713233116
5403,Sherry Cox,F,28,Other,2019-01-09,Gold,60,False,215.81986666426928,0.4307505501324102
5404,Tiffany Williams,M,35,USA,2021-11-26,Bronze,25,True,56.01080259295516,0.6229245224450695
5405,Jessica Torres,F,45,USA,2022-09-05,Bronze,16,False,96.22875376349889,0.4332568249964147
5406,Matthew Morgan,M,36,Asia,2021-03-02,Silver,34,False,123.70312540107173,0.5239606044129379
5407,Craig Beard,F,20,Other,2021-12-12,Bronze,25,False,125.53034925504896,0.10719027826330946
5408,Tony Moore,M,28,EU,2019-07-04,Bronze,54,True,108.18610452099327,0.4292252614455605
5409,Jillian Carrillo,M,45,USA,2023-03-13,Silver,9,False,134.7747602150918,0.41521771557940235
5410,Nancy Rowland,M,36,EU,2023-11-02,Bronze,2,False,128.425870394416,0.21629297067715736
5411,Lisa Ochoa,F,34,EU,2019-06-15,Bronze,55,True,91.28614883006567,0.615265275564667
5412,Jeffrey Ayala,F,27,USA,2019-12-01,Bronze,49,False,97.91883569841632,0.4421570048393621
5413,Dana Carter,F,44,Asia,2019-11-18,Gold,50,False,210.82313643534778,0.22729717370865116
5414,Natalie Burns,M,49,USA,2021-08-27,Bronze,28,True,118.18497175554214,0.5902456434797719
5415,Sean Peters,F,45,USA,2019-11-23,Bronze,50,True,100.23774169592384,0.6634241287023257
5416,Christopher Jones,F,47,USA,2022-06-02,Platinum,19,False,385.2235394554045,0.4798304056982925
5417,Miguel Pena,M,29,USA,2020-03-04,Bronze,46,False,91.96397689795037,0.27354502921528123
5418,Ryan Lawson,M,27,USA,2023-12-21,Bronze,0,False,80.38163422968015,0.21741464899277707
5419,David Williams,M,31,EU,2022-10-19,Silver,14,False,197.77677496652495,0.31631668275023817
5420,Mark Johnson,M,33,USA,2023-01-20,Bronze,11,False,93.73156006917948,0.3755401150507872
5421,Rebecca Perez,M,47,USA,2021-06-10,Bronze,31,False,111.86515522716797,0.7564595577826978
5422,Kathryn Thomas,F,44,USA,2021-04-13,Gold,33,False,230.7318385009753,0.4693813438547344
5423,Crystal Abbott,M,38,Other,2019-04-19,Bronze,57,True,141.65425213798827,0.3091096084242413
5424,Alexandra Hodge,F,18,EU,2023-11-08,Silver,1,False,141.08682185737538,0.4077567776651214
5425,Rachel Yang,F,18,EU,2021-09-10,Silver,28,True,165.83011008109125,0.660596346770804
5426,Michelle Sanders,F,35,EU,2021-04-08,Bronze,33,False,84.34025210264741,0.5832759008974395
5427,Dustin Stein,F,41,Other,2023-04-19,Silver,8,False,135.5631367517461,0.5070036371325202
5428,Haley Jackson,M,32,USA,2021-11-09,Bronze,26,True,84.84421001144062,0.4747079427800455
5429,Thomas Moses,F,52,EU,2019-07-09,Bronze,54,True,116.93899556220485,0.5005529736567561
5430,Jeffrey Petersen,M,22,Asia,2021-10-23,Silver,26,True,177.5943054403927,0.5233762737142288
5431,Joseph Ward,F,20,EU,2022-01-13,Bronze,23,False,107.37721293732979,0.4708658586714983
5432,Lance Robinson,F,26,USA,2022-02-01,Silver,23,False,126.7276652291409,0.5153246537070351
5433,Kristen Smith,F,25,EU,2019-10-12,Bronze,51,True,86.98128833900844,0.4549023472533179
5434,Nicole Mcbride,F,38,USA,2022-11-10,Bronze,13,False,85.96293165299022,0.3716491298730846
5435,Daisy Larson,M,28,EU,2021-02-27,Silver,34,True,160.70753744259417,0.4604723768704526
